Customer,Product,Period,Scenario,Demand
27,2,1,6,21503
27,2,1,7,19828
27,2,1,8,19887
27,2,1,9,18885
27,2,1,10,20130
27,2,1,11,18929
27,2,1,12,20696
27,2,1,13,22138
27,2,1,14,23180
27,2,1,15,20186
27,2,1,16,21883
27,2,1,17,21440
27,2,1,18,20716
27,2,1,19,21245
27,2,1,20,18462
27,2,2,1,46339
27,2,2,2,34427
27,2,2,3,33304
27,2,2,4,39401
27,2,2,5,40838
27,2,2,6,42053
27,2,2,7,32120
27,2,2,8,29443
27,2,2,9,31985
27,2,2,10,34971
27,2,2,11,33377
27,2,2,12,33799
27,2,2,13,43416
27,2,2,14,44420
27,2,2,15,37271
27,2,2,16,37921
27,2,2,17,46239
27,2,2,18,39940
27,2,2,19,29077
27,2,2,20,31832
27,2,3,1,84879
27,2,3,2,64077
27,2,3,3,55987
27,2,3,4,75139
27,2,3,5,65825
27,2,3,6,73710
27,2,3,7,40916
27,2,3,8,51960
27,2,3,9,49043
27,2,3,10,54401
27,2,3,11,47631
27,2,3,12,50826
27,2,3,13,82969
27,2,3,14,70861
27,2,3,15,49699
27,2,3,16,63611
27,2,3,17,80275
27,2,3,18,66333
27,2,3,19,46838
27,2,3,20,48550
27,2,4,1,119486
27,2,4,2,77117
27,2,4,3,74270
27,2,4,4,90513
27,2,4,5,90619
27,2,4,6,92206
27,2,4,7,52263
27,2,4,8,60976
27,2,4,9,61159
27,2,4,10,75245
27,2,4,11,59441
27,2,4,12,61357
27,2,4,13,121143
27,2,4,14,100144
27,2,4,15,74367
27,2,4,16,101930
27,2,4,17,110112
27,2,4,18,85343
27,2,4,19,59847
27,2,4,20,56891
27,2,5,1,130453
27,2,5,2,101118
27,2,5,3,91357
27,2,5,4,131858
27,2,5,5,114459
27,2,5,6,132046
27,2,5,7,51910
27,2,5,8,66249
27,2,5,9,80747
27,2,5,10,88594
27,2,5,11,74996
27,2,5,12,76404
27,2,5,13,156488
27,2,5,14,131767
27,2,5,15,80438
27,2,5,16,123857
27,2,5,17,159177
27,2,5,18,111394
27,2,5,19,63293
27,2,5,20,62908
27,2,6,1,172550
27,2,6,2,118377
27,2,6,3,95231
27,2,6,4,140820
27,2,6,5,128387
27,2,6,6,164784
27,2,6,7,47209
27,2,6,8,59818
27,2,6,9,76759
27,2,6,10,85873
27,2,6,11,79241
27,2,6,12,86415
27,2,6,13,172849
27,2,6,14,158425
27,2,6,15,83849
27,2,6,16,132877
27,2,6,17,167797
27,2,6,18,133002
27,2,6,19,58993
27,2,6,20,70955
27,2,7,1,213700
27,2,7,2,125433
27,2,7,3,107274
27,2,7,4,181690
27,2,7,5,159246
27,2,7,6,181132
27,2,7,7,41372
27,2,7,8,69269
27,2,7,9,87268
27,2,7,10,100015
27,2,7,11,85524
27,2,7,12,100989
27,2,7,13,206412
27,2,7,14,201882
27,2,7,15,99661
27,2,7,16,178776
27,2,7,17,215172
27,2,7,18,146145
27,2,7,19,60731
27,2,7,20,73566
27,2,8,1,280693
27,2,8,2,149425
27,2,8,3,122228
27,2,8,4,209105
27,2,8,5,182690
27,2,8,6,243414
27,2,8,7,40323
27,2,8,8,65509
27,2,8,9,99537
27,2,8,10,115353
27,2,8,11,91465
27,2,8,12,107541
27,2,8,13,289994
27,2,8,14,236848
27,2,8,15,121787
27,2,8,16,222924
27,2,8,17,261605
27,2,8,18,165229
27,2,8,19,57367
27,2,8,20,75504
27,2,9,1,320682
27,2,9,2,158474
27,2,9,3,138964
27,2,9,4,248946
27,2,9,5,214283
27,2,9,6,292774
27,2,9,7,22955
27,2,9,8,61852
27,2,9,9,93532
27,2,9,10,114953
27,2,9,11,78363
27,2,9,12,114239
27,2,9,13,343128
27,2,9,14,289953
27,2,9,15,113671
27,2,9,16,234206
27,2,9,17,302684
27,2,9,18,230111
27,2,9,19,49603
27,2,9,20,68694
27,2,10,1,337885
27,2,10,2,184445
27,2,10,3,159211
27,2,10,4,285839
27,2,10,5,247819
27,2,10,6,346985
27,2,10,7,7034
27,2,10,8,46612
27,2,10,9,93222
27,2,10,10,133315
27,2,10,11,78547
27,2,10,12,109626
27,2,10,13,392111
27,2,10,14,361439
27,2,10,15,112616
27,2,10,16,264110
27,2,10,17,362797
27,2,10,18,252411
27,2,10,19,35045
27,2,10,20,64607
27,3,1,1,151672
27,3,1,2,128196
27,3,1,3,141302
27,3,1,4,144560
27,3,1,5,141842
27,3,1,6,145324
27,3,1,7,125484
27,3,1,8,119251
27,3,1,9,121176
27,3,1,10,133543
27,3,1,11,116610
27,3,1,12,130445
27,3,1,13,150273
27,3,1,14,129412
27,3,1,15,125327
27,3,1,16,133011
27,3,1,17,133855
27,3,1,18,127737
27,3,1,19,118345
27,3,1,20,118491
27,3,2,1,308443
27,3,2,2,234714
27,3,2,3,245869
27,3,2,4,291969
27,3,2,5,298466
27,3,2,6,286659
27,3,2,7,194133
27,3,2,8,209538
27,3,2,9,237917
27,3,2,10,238316
27,3,2,11,243773
27,3,2,12,231741
27,3,2,13,350485
27,3,2,14,288972
27,3,2,15,233770
27,3,2,16,306396
27,3,2,17,298050
27,3,2,18,295121
27,3,2,19,205342
27,3,2,20,236514
27,3,3,1,572901
27,3,3,2,445593
27,3,3,3,371968
27,3,3,4,532127
27,3,3,5,512308
27,3,3,6,466391
27,3,3,7,314856
27,3,3,8,309777
27,3,3,9,357078
27,3,3,10,431734
27,3,3,11,348797
27,3,3,12,406676
27,3,3,13,494702
27,3,3,14,546893
27,3,3,15,365065
27,3,3,16,497231
27,3,3,17,569390
27,3,3,18,454452
27,3,3,19,316771
27,3,3,20,368857
27,3,4,1,745992
27,3,4,2,570813
27,3,4,3,558073
27,3,4,4,617784
27,3,4,5,602598
27,3,4,6,673799
27,3,4,7,362759
27,3,4,8,382138
27,3,4,9,405948
27,3,4,10,472645
27,3,4,11,450007
27,3,4,12,490925
27,3,4,13,790357
27,3,4,14,740423
27,3,4,15,433823
27,3,4,16,655620
27,3,4,17,754660
27,3,4,18,583822
27,3,4,19,416514
27,3,4,20,380631
27,3,5,1,1152758
27,3,5,2,825189
27,3,5,3,619078
27,3,5,4,807750
27,3,5,5,800264
27,3,5,6,936657
27,3,5,7,362925
27,3,5,8,477068
27,3,5,9,556941
27,3,5,10,563751
27,3,5,11,486357
27,3,5,12,550166
27,3,5,13,1047523
27,3,5,14,948980
27,3,5,15,635723
27,3,5,16,932732
27,3,5,17,1036541
27,3,5,18,899915
27,3,5,19,393446
27,3,5,20,447316
27,3,6,1,1314643
27,3,6,2,825005
27,3,6,3,738956
27,3,6,4,978509
27,3,6,5,971547
27,3,6,6,1153713
27,3,6,7,371081
27,3,6,8,457805
27,3,6,9,604191
27,3,6,10,637992
27,3,6,11,603029
27,3,6,12,575638
27,3,6,13,1296642
27,3,6,14,1181938
27,3,6,15,623186
27,3,6,16,1015559
27,3,6,17,1443295
27,3,6,18,1034303
27,3,6,19,433848
27,3,6,20,477128
27,3,7,1,1500289
27,3,7,2,946385
27,3,7,3,848425
27,3,7,4,1138530
27,3,7,5,1080599
27,3,7,6,1516361
27,3,7,7,332984
27,3,7,8,475235
27,3,7,9,640223
27,3,7,10,700744
27,3,7,11,598427
27,3,7,12,626353
27,3,7,13,1569624
27,3,7,14,1466937
27,3,7,15,742430
27,3,7,16,1121353
27,3,7,17,1359867
27,3,7,18,1143031
27,3,7,19,391681
27,3,7,20,456740
27,3,8,1,1807383
27,3,8,2,1183721
27,3,8,3,885875
27,3,8,4,1599054
27,3,8,5,1329054
27,3,8,6,1401086
27,3,8,7,266890
27,3,8,8,479135
27,3,8,9,664379
27,3,8,10,828267
27,3,8,11,599791
27,3,8,12,745638
27,3,8,13,2044458
27,3,8,14,1968769
27,3,8,15,798330
27,3,8,16,1429564
27,3,8,17,1875100
27,3,8,18,1179077
27,3,8,19,410449
27,3,8,20,489873
27,3,9,1,2380484
27,3,9,2,1101597
27,3,9,3,1023335
27,3,9,4,1864973
27,3,9,5,1645512
27,3,9,6,1848602
27,3,9,7,158750
27,3,9,8,386491
27,3,9,9,666863
27,3,9,10,737554
27,3,9,11,541809
27,3,9,12,871145
27,3,9,13,2503347
27,3,9,14,1927251
27,3,9,15,750759
27,3,9,16,1696393
27,3,9,17,2062480
27,3,9,18,1642741
27,3,9,19,370863
27,3,9,20,499648
27,3,10,1,2684562
27,3,10,2,1186821
27,3,10,3,1065816
27,3,10,4,1835141
27,3,10,5,1715809
27,3,10,6,2217011
27,3,10,7,47958
27,3,10,8,311137
27,3,10,9,581392
27,3,10,10,784576
27,3,10,11,661356
27,3,10,12,766351
27,3,10,13,2488308
27,3,10,14,2336725
27,3,10,15,909545
27,3,10,16,2044104
27,3,10,17,2545490
27,3,10,18,1857422
27,3,10,19,252511
27,3,10,20,446082
27,4,1,1,32285
27,4,1,2,31542
27,4,1,3,28231
27,4,1,4,33496
27,4,1,5,29909
27,4,1,6,33642
27,4,1,7,27386
27,4,1,8,28335
27,4,1,9,28697
27,4,1,10,32615
27,4,1,11,27223
27,4,1,12,31741
27,4,1,13,34391
27,4,1,14,33801
27,4,1,15,30640
27,4,1,16,30704
27,4,1,17,29960
27,4,1,18,29022
27,4,1,19,28762
27,4,1,20,25976
27,4,2,1,53674
27,4,2,2,50120
27,4,2,3,53520
27,4,2,4,56507
27,4,2,5,58389
27,4,2,6,59442
27,4,2,7,42531
27,4,2,8,44053
27,4,2,9,48702
27,4,2,10,54791
27,4,2,11,48279
27,4,2,12,49389
27,4,2,13,67220
27,4,2,14,64785
27,4,2,15,50749
27,4,2,16,55701
27,4,2,17,64232
27,4,2,18,57605
27,4,2,19,45279
27,4,2,20,49116
27,4,3,1,104624
27,4,3,2,81607
27,4,3,3,70576
27,4,3,4,90437
27,4,3,5,80184
27,4,3,6,85569
27,4,3,7,53361
27,4,3,8,61790
27,4,3,9,66666
27,4,3,10,71392
27,4,3,11,67327
27,4,3,12,61207
27,4,3,13,101729
27,4,3,14,88126
27,4,3,15,66645
27,4,3,16,96908
27,4,3,17,88798
27,4,3,18,90989
27,4,3,19,64666
27,4,3,20,65131
27,4,4,1,140198
27,4,4,2,107241
27,4,4,3,92294
27,4,4,4,122477
27,4,4,5,109682
27,4,4,6,132304
27,4,4,7,66818
27,4,4,8,79084
27,4,4,9,78418
27,4,4,10,89515
27,4,4,11,83337
27,4,4,12,90056
27,4,4,13,143367
27,4,4,14,132721
27,4,4,15,95423
27,4,4,16,122852
27,4,4,17,146874
27,4,4,18,124691
27,4,4,19,65421
27,4,4,20,78999
27,4,5,1,191197
27,4,5,2,119457
27,4,5,3,119980
27,4,5,4,167155
27,4,5,5,132858
27,4,5,6,184216
27,4,5,7,68946
27,4,5,8,86691
27,4,5,9,102242
27,4,5,10,114355
27,4,5,11,102695
27,4,5,12,102136
27,4,5,13,193078
27,4,5,14,171596
27,4,5,15,113157
27,4,5,16,162483
27,4,5,17,195112
27,4,5,18,145168
27,4,5,19,81278
27,4,5,20,100096
27,4,6,1,254916
27,4,6,2,158712
27,4,6,3,141136
27,4,6,4,189720
27,4,6,5,181981
27,4,6,6,220840
27,4,6,7,66499
27,4,6,8,88913
27,4,6,9,100785
27,4,6,10,115991
27,4,6,11,104135
27,4,6,12,119657
27,4,6,13,234183
27,4,6,14,211501
27,4,6,15,129226
27,4,6,16,204654
27,4,6,17,234495
27,4,6,18,200858
27,4,6,19,81406
27,4,6,20,89563
27,4,7,1,281232
27,4,7,2,187522
27,4,7,3,133229
27,4,7,4,216589
27,4,7,5,201823
27,4,7,6,257829
27,4,7,7,67910
27,4,7,8,91308
27,4,7,9,108307
27,4,7,10,136937
27,4,7,11,112930
27,4,7,12,133260
27,4,7,13,299688
27,4,7,14,293536
27,4,7,15,136280
27,4,7,16,227599
27,4,7,17,294525
27,4,7,18,218676
27,4,7,19,80097
27,4,7,20,93110
27,4,8,1,364600
27,4,8,2,204240
27,4,8,3,186911
27,4,8,4,260294
27,4,8,5,242522
27,4,8,6,324973
27,4,8,7,50917
27,4,8,8,87610
27,4,8,9,123057
27,4,8,10,151810
27,4,8,11,116890
27,4,8,12,131801
27,4,8,13,362197
27,4,8,14,345331
27,4,8,15,156742
27,4,8,16,266819
27,4,8,17,350791
27,4,8,18,250441
27,4,8,19,75821
27,4,8,20,102981
27,4,9,1,449588
27,4,9,2,249939
27,4,9,3,192188
27,4,9,4,330735
27,4,9,5,299708
27,4,9,6,369476
27,4,9,7,32640
27,4,9,8,76872
27,4,9,9,128353
27,4,9,10,160034
27,4,9,11,111318
27,4,9,12,165677
27,4,9,13,487876
27,4,9,14,380288
27,4,9,15,156737
27,4,9,16,312438
27,4,9,17,402007
27,4,9,18,304030
27,4,9,19,63636
27,4,9,20,88826
27,4,10,1,477521
27,4,10,2,242247
27,4,10,3,200802
27,4,10,4,368654
27,4,10,5,293200
27,4,10,6,414621
27,4,10,7,8369
27,4,10,8,72133
27,4,10,9,135919
27,4,10,10,165718
27,4,10,11,107215
27,4,10,12,158015
27,4,10,13,525648
27,4,10,14,431424
27,4,10,15,178810
27,4,10,16,382915
27,4,10,17,456377
27,4,10,18,322773
27,4,10,19,53678
27,4,10,20,88439
28,1,1,1,7747
28,1,1,2,6529
28,1,1,3,6347
28,1,1,4,7117
28,1,1,5,5586
28,1,1,6,7278
28,1,1,7,5729
28,1,1,8,5368
28,1,1,9,6239
28,1,1,10,6664
28,1,1,11,5337
28,1,1,12,5722
28,1,1,13,7357
28,1,1,14,6836
28,1,1,15,6374
28,1,1,16,7444
28,1,1,17,6422
28,1,1,18,5845
28,1,1,19,6247
28,1,1,20,5811
28,1,2,1,19540
28,1,2,2,12949
28,1,2,3,14359
28,1,2,4,14755
28,1,2,5,16734
28,1,2,6,14536
28,1,2,7,10272
28,1,2,8,11745
28,1,2,9,14467
28,1,2,10,11913
28,1,2,11,13564
28,1,2,12,12760
28,1,2,13,19060
28,1,2,14,15440
28,1,2,15,13852
28,1,2,16,17499
28,1,2,17,16539
28,1,2,18,16428
28,1,2,19,13223
28,1,2,20,14318
28,1,3,1,26883
28,1,3,2,17931
28,1,3,3,17247
28,1,3,4,23807
28,1,3,5,19726
28,1,3,6,21453
28,1,3,7,15401
28,1,3,8,16151
28,1,3,9,19630
28,1,3,10,17124
28,1,3,11,15241
28,1,3,12,16157
28,1,3,13,24389
28,1,3,14,22515
28,1,3,15,16463
28,1,3,16,22319
28,1,3,17,24082
28,1,3,18,21850
28,1,3,19,14643
28,1,3,20,16608
28,1,4,1,42839
28,1,4,2,30070
28,1,4,3,23069
28,1,4,4,32983
28,1,4,5,33749
28,1,4,6,36330
28,1,4,7,18691
28,1,4,8,18380
28,1,4,9,20332
28,1,4,10,22160
28,1,4,11,21159
28,1,4,12,20976
28,1,4,13,39342
28,1,4,14,35549
28,1,4,15,26520
28,1,4,16,32834
28,1,4,17,35720
28,1,4,18,27946
28,1,4,19,20162
28,1,4,20,22546
28,1,5,1,54886
28,1,5,2,33487
28,1,5,3,31700
28,1,5,4,38367
28,1,5,5,37933
28,1,5,6,49151
28,1,5,7,17947
28,1,5,8,20266
28,1,5,9,26715
28,1,5,10,29842
28,1,5,11,27273
28,1,5,12,27472
28,1,5,13,50335
28,1,5,14,45662
28,1,5,15,28322
28,1,5,16,45487
28,1,5,17,54884
28,1,5,18,33136
28,1,5,19,20935
28,1,5,20,27059
28,1,6,1,65166
28,1,6,2,46907
28,1,6,3,35618
28,1,6,4,61051
28,1,6,5,53250
28,1,6,6,60562
28,1,6,7,19806
28,1,6,8,24325
28,1,6,9,31487
28,1,6,10,29554
28,1,6,11,25718
28,1,6,12,32552
28,1,6,13,72143
28,1,6,14,57617
28,1,6,15,32270
28,1,6,16,45020
28,1,6,17,61117
28,1,6,18,50096
28,1,6,19,24064
28,1,6,20,27810
28,1,7,1,69655
28,1,7,2,52910
28,1,7,3,38165
28,1,7,4,69115
28,1,7,5,52867
28,1,7,6,72913
28,1,7,7,18350
28,1,7,8,25770
28,1,7,9,31981
28,1,7,10,34861
28,1,7,11,28400
28,1,7,12,33503
28,1,7,13,75863
28,1,7,14,74875
28,1,7,15,35071
28,1,7,16,67538
28,1,7,17,71476
28,1,7,18,56731
28,1,7,19,20506
28,1,7,20,24286
28,1,8,1,97599
28,1,8,2,54835
28,1,8,3,48661
28,1,8,4,74749
28,1,8,5,67247
28,1,8,6,90723
28,1,8,7,14589
28,1,8,8,20321
28,1,8,9,30362
28,1,8,10,34121
28,1,8,11,26413
28,1,8,12,39488
28,1,8,13,109435
28,1,8,14,96086
28,1,8,15,35687
28,1,8,16,72120
28,1,8,17,84065
28,1,8,18,68157
28,1,8,19,21834
28,1,8,20,23606
28,1,9,1,101867
28,1,9,2,62005
28,1,9,3,46780
28,1,9,4,90200
28,1,9,5,84324
28,1,9,6,106795
28,1,9,7,8938
28,1,9,8,20762
28,1,9,9,38032
28,1,9,10,43428
28,1,9,11,30784
28,1,9,12,42328
28,1,9,13,103019
28,1,9,14,86748
28,1,9,15,39566
28,1,9,16,72039
28,1,9,17,115807
28,1,9,18,78402
28,1,9,19,18521
28,1,9,20,23521
28,1,10,1,117817
28,1,10,2,59344
28,1,10,3,49937
28,1,10,4,112018
28,1,10,5,80740
28,1,10,6,116102
28,1,10,7,2420
28,1,10,8,15779
28,1,10,9,34176
28,1,10,10,45917
28,1,10,11,25697
28,1,10,12,44745
28,1,10,13,121934
28,1,10,14,109130
28,1,10,15,41143
28,1,10,16,89117
28,1,10,17,135372
28,1,10,18,84083
28,1,10,19,14624
28,1,10,20,22051
28,2,1,1,4161
28,2,1,2,4447
28,2,1,3,4467
28,2,1,4,4786
28,2,1,5,4261
28,2,1,6,4109
28,2,1,7,3723
28,2,1,8,3435
28,2,1,9,4104
28,2,1,10,3847
28,2,1,11,4145
28,2,1,12,4446
28,2,1,13,4896
28,2,1,14,4803
28,2,1,15,4006
28,2,1,16,4328
28,2,1,17,5221
28,2,1,18,4867
28,2,1,19,3943
28,2,1,20,4372
28,2,2,1,9779
28,2,2,2,8363
28,2,2,3,7031
28,2,2,4,8895
28,2,2,5,8439
28,2,2,6,8653
28,2,2,7,6783
28,2,2,8,6894
28,2,2,9,8174
28,2,2,10,8203
28,2,2,11,7044
28,2,2,12,6441
28,2,2,13,8411
28,2,2,14,9748
28,2,2,15,6990
28,2,2,16,9805
28,2,2,17,10139
28,2,2,18,7928
28,2,2,19,6863
28,2,2,20,6571
28,2,3,1,14658
28,2,3,2,12470
28,2,3,3,10028
28,2,3,4,10927
28,2,3,5,12066
28,2,3,6,13137
28,2,3,7,8897
28,2,3,8,8852
28,2,3,9,10304
28,2,3,10,9581
28,2,3,11,9260
28,2,3,12,10770
28,2,3,13,13006
28,2,3,14,13878
28,2,3,15,10732
28,2,3,16,12495
28,2,3,17,15253
28,2,3,18,13025
28,2,3,19,8209
28,2,3,20,8851
28,2,4,1,22659
28,2,4,2,18342
28,2,4,3,16646
28,2,4,4,21625
28,2,4,5,19486
28,2,4,6,22309
28,2,4,7,11720
28,2,4,8,11961
28,2,4,9,13833
28,2,4,10,16269
28,2,4,11,12418
28,2,4,12,15090
28,2,4,13,25939
28,2,4,14,21328
28,2,4,15,17082
28,2,4,16,19818
28,2,4,17,24810
28,2,4,18,22190
28,2,4,19,11199
28,2,4,20,12681
28,2,5,1,28819
28,2,5,2,20400
28,2,5,3,15789
28,2,5,4,22839
28,2,5,5,18351
28,2,5,6,27258
28,2,5,7,9341
28,2,5,8,12639
28,2,5,9,13475
28,2,5,10,15356
28,2,5,11,13110
28,2,5,12,13491
28,2,5,13,26187
28,2,5,14,24507
28,2,5,15,14440
28,2,5,16,24441
28,2,5,17,26072
28,2,5,18,20537
28,2,5,19,11655
28,2,5,20,11998
28,2,6,1,37846
28,2,6,2,26004
28,2,6,3,18120
28,2,6,4,31174
28,2,6,5,26436
28,2,6,6,34048
28,2,6,7,9728
28,2,6,8,11365
28,2,6,9,15781
28,2,6,10,17592
28,2,6,11,13823
28,2,6,12,16140
28,2,6,13,37696
28,2,6,14,31438
28,2,6,15,17465
28,2,6,16,28445
28,2,6,17,35639
28,2,6,18,29465
28,2,6,19,11567
28,2,6,20,12592
28,2,7,1,46234
28,2,7,2,29155
28,2,7,3,25738
28,2,7,4,37473
28,2,7,5,35847
28,2,7,6,44110
28,2,7,7,9725
28,2,7,8,12353
28,2,7,9,16072
28,2,7,10,19305
28,2,7,11,15960
28,2,7,12,20963
28,2,7,13,46420
28,2,7,14,40274
28,2,7,15,21207
28,2,7,16,33516
28,2,7,17,39118
28,2,7,18,31388
28,2,7,19,13236
28,2,7,20,15835
28,2,8,1,49023
28,2,8,2,32450
28,2,8,3,26236
28,2,8,4,39256
28,2,8,5,33560
28,2,8,6,44403
28,2,8,7,7004
28,2,8,8,10935
28,2,8,9,18182
28,2,8,10,20839
28,2,8,11,14996
28,2,8,12,20650
28,2,8,13,51107
28,2,8,14,48149
28,2,8,15,20185
28,2,8,16,40271
28,2,8,17,45641
28,2,8,18,34865
28,2,8,19,11406
28,2,8,20,14646
28,2,9,1,61141
28,2,9,2,33854
28,2,9,3,30870
28,2,9,4,43499
28,2,9,5,40685
28,2,9,6,53846
28,2,9,7,5118
28,2,9,8,10956
28,2,9,9,19829
28,2,9,10,22669
28,2,9,11,16968
28,2,9,12,22802
28,2,9,13,66511
28,2,9,14,51262
28,2,9,15,20570
28,2,9,16,46900
28,2,9,17,62972
28,2,9,18,38893
28,2,9,19,8572
28,2,9,20,13650
28,2,10,1,73959
28,2,10,2,36166
28,2,10,3,32339
28,2,10,4,59158
28,2,10,5,49046
28,2,10,6,63248
28,2,10,7,1202
28,2,10,8,10261
28,2,10,9,19307
28,2,10,10,26026
28,2,10,11,15530
28,2,10,12,20228
28,2,10,13,81515
28,2,10,14,60508
28,2,10,15,26847
28,2,10,16,55146
28,2,10,17,75587
28,2,10,18,48020
28,2,10,19,7773
28,2,10,20,12897
28,3,1,1,56342
28,3,1,2,59357
28,3,1,3,54996
28,3,1,4,55297
28,3,1,5,59093
28,3,1,6,55001
28,3,1,7,44241
28,3,1,8,56570
28,3,1,9,52447
28,3,1,10,45637
28,3,1,11,45281
28,3,1,12,45308
28,3,1,13,56047
28,3,1,14,57471
28,3,1,15,50897
28,3,1,16,50441
28,3,1,17,58262
28,3,1,18,58387
28,3,1,19,46895
28,3,1,20,54784
28,3,2,1,112401
28,3,2,2,104143
28,3,2,3,98038
28,3,2,4,133309
28,3,2,5,106665
28,3,2,6,124374
28,3,2,7,75984
28,3,2,8,104774
28,3,2,9,85551
28,3,2,10,92203
28,3,2,11,82008
28,3,2,12,114117
28,3,2,13,146504
28,3,2,14,126528
28,3,2,15,96628
28,3,2,16,109654
28,3,2,17,144553
28,3,2,18,106324
28,3,2,19,80900
28,3,2,20,94905
28,3,3,1,206358
28,3,3,2,142184
28,3,3,3,143717
28,3,3,4,154159
28,3,3,5,166330
28,3,3,6,182624
28,3,3,7,97439
28,3,3,8,124610
28,3,3,9,118960
28,3,3,10,139789
28,3,3,11,128915
28,3,3,12,123809
28,3,3,13,176247
28,3,3,14,189229
28,3,3,15,144051
28,3,3,16,191880
28,3,3,17,176504
28,3,3,18,179972
28,3,3,19,106479
28,3,3,20,120450
28,3,4,1,263868
28,3,4,2,200764
28,3,4,3,168672
28,3,4,4,216113
28,3,4,5,179852
28,3,4,6,255977
28,3,4,7,122153
28,3,4,8,129018
28,3,4,9,143223
28,3,4,10,166422
28,3,4,11,138874
28,3,4,12,135534
28,3,4,13,280998
28,3,4,14,255031
28,3,4,15,159112
28,3,4,16,189520
28,3,4,17,263867
28,3,4,18,218465
28,3,4,19,125050
28,3,4,20,121913
28,3,5,1,345465
28,3,5,2,291252
28,3,5,3,225816
28,3,5,4,282772
28,3,5,5,294754
28,3,5,6,372280
28,3,5,7,135632
28,3,5,8,168970
28,3,5,9,215802
28,3,5,10,226545
28,3,5,11,209403
28,3,5,12,193380
28,3,5,13,389766
28,3,5,14,290947
28,3,5,15,189095
28,3,5,16,323089
28,3,5,17,396788
28,3,5,18,310993
28,3,5,19,157358
28,3,5,20,166414
28,3,6,1,457486
28,3,6,2,283062
28,3,6,3,264373
28,3,6,4,392590
28,3,6,5,365729
28,3,6,6,493515
28,3,6,7,141311
28,3,6,8,189360
28,3,6,9,215500
28,3,6,10,258018
28,3,6,11,203613
28,3,6,12,223095
28,3,6,13,505459
28,3,6,14,458574
28,3,6,15,255706
28,3,6,16,414333
28,3,6,17,488566
28,3,6,18,371011
28,3,6,19,168431
28,3,6,20,174035
28,3,7,1,543639
28,3,7,2,378932
28,3,7,3,281009
28,3,7,4,508599
28,3,7,5,368653
28,3,7,6,439846
28,3,7,7,99489
28,3,7,8,195359
28,3,7,9,265365
28,3,7,10,288077
28,3,7,11,229256
28,3,7,12,212888
28,3,7,13,522492
28,3,7,14,448055
28,3,7,15,304508
28,3,7,16,408571
28,3,7,17,509535
28,3,7,18,438672
28,3,7,19,174445
28,3,7,20,165994
28,3,8,1,601957
28,3,8,2,433433
28,3,8,3,359095
28,3,8,4,576862
28,3,8,5,442843
28,3,8,6,633156
28,3,8,7,98667
28,3,8,8,173109
28,3,8,9,256198
28,3,8,10,308693
28,3,8,11,202259
28,3,8,12,300822
28,3,8,13,777875
28,3,8,14,676917
28,3,8,15,256518
28,3,8,16,488518
28,3,8,17,673512
28,3,8,18,526419
28,3,8,19,150615
28,3,8,20,201010
28,3,9,1,767858
28,3,9,2,400291
28,3,9,3,398050
28,3,9,4,550381
28,3,9,5,530979
28,3,9,6,651051
28,3,9,7,66739
28,3,9,8,140358
28,3,9,9,260306
28,3,9,10,334663
28,3,9,11,221392
28,3,9,12,251076
28,3,9,13,869681
28,3,9,14,703152
28,3,9,15,327576
28,3,9,16,544147
28,3,9,17,859269
28,3,9,18,581744
28,3,9,19,106760
28,3,9,20,157713
28,3,10,1,993570
28,3,10,2,402645
28,3,10,3,392101
28,3,10,4,629963
28,3,10,5,581519
28,3,10,6,770175
28,3,10,7,17885
28,3,10,8,107391
28,3,10,9,241115
28,3,10,10,304390
28,3,10,11,222854
28,3,10,12,277324
28,3,10,13,952149
28,3,10,14,852662
28,3,10,15,331465
28,3,10,16,587717
28,3,10,17,1011825
28,3,10,18,699890
28,3,10,19,88070
28,3,10,20,138728
28,4,1,1,3848
28,4,1,2,3268
28,4,1,3,3672
28,4,1,4,3820
28,4,1,5,2975
28,4,1,6,3689
28,4,1,7,2851
28,4,1,8,3369
28,4,1,9,2882
28,4,1,10,3159
28,4,1,11,3628
28,4,1,12,3515
28,4,1,13,4001
28,4,1,14,3554
28,4,1,15,3465
28,4,1,16,3115
28,4,1,17,3607
28,4,1,18,3136
28,4,1,19,3270
28,4,1,20,3451
28,4,2,1,8455
28,4,2,2,6745
28,4,2,3,7206
28,4,2,4,6725
28,4,2,5,7860
28,4,2,6,8580
28,4,2,7,5527
28,4,2,8,5243
28,4,2,9,6513
28,4,2,10,6127
28,4,2,11,5844
28,4,2,12,6350
28,4,2,13,8412
28,4,2,14,7666
28,4,2,15,6201
28,4,2,16,7525
28,4,2,17,8710
28,4,2,18,7723
28,4,2,19,5825
28,4,2,20,6554
28,4,3,1,15339
28,4,3,2,9993
28,4,3,3,10590
28,4,3,4,12931
28,4,3,5,12548
28,4,3,6,11932
28,4,3,7,7898
28,4,3,8,8967
28,4,3,9,9354
28,4,3,10,9088
28,4,3,11,9197
28,4,3,12,10316
28,4,3,13,13366
28,4,3,14,13580
28,4,3,15,10048
28,4,3,16,12026
28,4,3,17,13508
28,4,3,18,12321
28,4,3,19,7317
28,4,3,20,7780
28,4,4,1,20006
28,4,4,2,16441
28,4,4,3,15679
28,4,4,4,18669
28,4,4,5,17625
28,4,4,6,18154
28,4,4,7,9417
28,4,4,8,10783
28,4,4,9,12457
28,4,4,10,14190
28,4,4,11,11344
